"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LBN","AIREMISSION","CO2","TONNE_CAP","A","1995",4.2,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","1996",4.3,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","1997",4.9,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","1998",4.8,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","1999",5,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2000",4.3,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2001",4.5,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2002",4.3,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2003",4.1,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2004",4,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2005",3.6,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2006",3.4,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2007",2.9,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2008",3.9,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2009",4.6,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2010",4.2,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2011",4.1,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2012",4.3,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2013",3.9,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2014",4,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2015",4.2,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2016",4.2,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2017",4.4,
"LBN","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1971",3.720885,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1972",5.40609,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1973",5.786403,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1974",6.780983,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1975",8.6706,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1976",9.227935,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1977",10.675967,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1978",11.920872,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1979",12.848423,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1980",17.588669,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1981",18.170963,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1982",19.711323,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1983",20.369148,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1984",21.51613,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1985",21.243693,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1986",22.139614,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1987",22.743203,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1988",25.052583,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1989",26.775857,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1990",25.843823,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1991",25.672065,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1992",25.416879,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1993",26.723484,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1994",31.133958,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1995",32.953725,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1996",34.676645,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1997",34.526202,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1998",35.346394,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","1999",34.491668,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2000",36.746264,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2001",37.766573,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2002",39.817441,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2003",41.519265,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2004",42.417787,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2005",43.101459,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2006",41.977812,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2007",38.963802,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2008",42.184335,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2009",45.339114,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2010",48.181967,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2011",34.415101,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2012",44.366352,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2013",48.299016,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2014",47.983357,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2015",42.725711,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2016",41.056051,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2017",41.52835,
"LBY","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1971",1.7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1972",2.3,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1973",2.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1974",2.7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1975",3.3,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1976",3.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1977",3.7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1978",4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1979",4.1,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1980",5.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1981",5.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1982",5.7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1983",5.6,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1984",5.7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1985",5.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1986",5.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1987",5.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1988",5.9,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1989",6.2,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1990",5.8,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1991",5.7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1992",5.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1993",5.6,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1994",6.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1995",6.7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1996",6.9,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1997",6.7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1998",6.8,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","1999",6.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2000",6.9,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2001",6.9,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2002",7.2,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2003",7.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2004",7.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2005",7.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2006",7.1,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2007",6.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2008",7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2009",7.4,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2010",7.8,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2011",5.6,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2012",7.2,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2013",7.8,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2014",7.7,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2015",6.9,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2016",6.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2017",6.5,
"LBY","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1971",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1972",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1973",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1974",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1975",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1976",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1977",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1978",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1979",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1980",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1981",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1982",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1983",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1984",,"L"
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1985",11.761986,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1986",12.783153,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1987",13.54481,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1988",14.394702,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1989",13.657994,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1990",12.838965,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1991",14.673338,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1992",12.808868,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1993",11.82691,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1994",10.292679,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1995",10.235411,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1996",8.65076,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1997",8.477283,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1998",8.508039,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","1999",8.567944,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2000",8.962385,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2001",8.945106,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2002",9.54934,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2003",9.251454,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2004",9.505726,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2005",10.984928,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2006",12.330981,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2007",12.909351,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2008",12.851063,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2009",13.538675,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2010",14.139533,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2011",15.572443,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2012",16.984529,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2013",18.287737,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2014",17.939589,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2015",17.118652,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2016",17.981117,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2017",19.276,
"MNG","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1971",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1972",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1973",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1974",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1975",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1976",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1977",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1978",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1979",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1980",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1981",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1982",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1983",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1984",,"L"
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1985",6.1,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1986",6.5,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1987",6.7,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1988",6.9,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1989",6.4,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1990",5.9,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1991",6.6,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1992",5.7,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1993",5.2,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1994",4.5,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1995",4.5,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1996",3.7,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1997",3.6,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1998",3.6,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","1999",3.6,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2000",3.7,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2001",3.7,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2002",3.9,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2003",3.7,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2004",3.8,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2005",4.3,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2006",4.8,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2007",5,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2008",4.9,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2009",5.1,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2010",5.2,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2011",5.6,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2012",6,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2013",6.4,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2014",6.1,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2015",5.8,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2016",5.9,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2017",6.3,
"MNG","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1971",6.578349,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1972",7.23056,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1973",8.329745,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1974",9.101343,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1975",9.662413,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1976",10.611978,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1977",11.647206,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1978",12.445379,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1979",13.333606,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1980",13.686748,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1981",13.860043,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1982",14.519196,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1983",15.296277,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1984",15.631605,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1985",16.272651,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1986",16.760031,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1987",17.162073,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1988",17.966846,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1989",19.41679,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1990",19.655831,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1991",20.604993,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1992",22.134018,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1993",22.84504,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1994",24.998546,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1995",26.073834,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1996",25.706733,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1997",26.87179,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1998",27.548587,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","1999",29.085747,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2000",29.550532,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2001",32.193994,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2002",33.338022,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2003",33.067085,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2004",36.597954,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2005",39.215868,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2006",40.525447,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2007",41.349844,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2008",43.178424,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2009",43.15489,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2010",46.396882,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2011",50.751728,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2012",52.237979,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2013",51.518825,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2014",53.520673,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2015",55.371267,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2016",55.299726,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2017",58.14986,
"MAR","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1971",0.4,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1972",0.4,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1973",0.5,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1974",0.5,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1975",0.5,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1976",0.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1977",0.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1978",0.7,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1979",0.7,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1980",0.7,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1981",0.7,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1982",0.7,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1983",0.7,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1984",0.7,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1985",0.7,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1986",0.7,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1987",0.7,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1988",0.8,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1989",0.8,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1990",0.8,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1991",0.8,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1992",0.9,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1993",0.9,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1994",0.9,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1995",1,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1996",0.9,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1997",1,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1998",1,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","1999",1,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2000",1,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2001",1.1,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2002",1.1,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2003",1.1,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2004",1.2,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2005",1.3,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2006",1.3,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2007",1.3,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2008",1.4,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2009",1.3,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2010",1.4,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2011",1.5,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2012",1.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2013",1.5,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2014",1.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2015",1.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2016",1.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2017",1.6,
"MAR","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"MMR","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"MMR","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"MMR","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"MMR","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"MMR","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"MMR","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
