"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","YNGPOP","TOT","PC_POP","A","2006",31.418,
"MEX","YNGPOP","TOT","PC_POP","A","2007",30.947,
"MEX","YNGPOP","TOT","PC_POP","A","2008",30.477,
"MEX","YNGPOP","TOT","PC_POP","A","2009",30.013,
"MEX","YNGPOP","TOT","PC_POP","A","2010",29.568,
"MEX","YNGPOP","TOT","PC_POP","A","2011",29.139,
"MEX","YNGPOP","TOT","PC_POP","A","2012",28.728,
"MEX","YNGPOP","TOT","PC_POP","A","2013",28.333,
"MEX","YNGPOP","TOT","PC_POP","A","2014",27.951,
"MEX","YNGPOP","TOT","PC_POP","A","2015",27.583,
"MEX","YNGPOP","TOT","PC_POP","A","2016",27.222,
"MEX","YNGPOP","TOT","PC_POP","A","2017",26.864,
"MEX","YNGPOP","TOT","PC_POP","A","2018",26.507,
"NLD","YNGPOP","TOT","PC_POP","A","1970",27.285,
"NLD","YNGPOP","TOT","PC_POP","A","1971",27.048,
"NLD","YNGPOP","TOT","PC_POP","A","1972",26.754,
"NLD","YNGPOP","TOT","PC_POP","A","1973",26.369,
"NLD","YNGPOP","TOT","PC_POP","A","1974",25.88,
"NLD","YNGPOP","TOT","PC_POP","A","1975",25.341,
"NLD","YNGPOP","TOT","PC_POP","A","1976",24.767,
"NLD","YNGPOP","TOT","PC_POP","A","1977",24.157,
"NLD","YNGPOP","TOT","PC_POP","A","1978",23.536,
"NLD","YNGPOP","TOT","PC_POP","A","1979",22.91,
"NLD","YNGPOP","TOT","PC_POP","A","1980",22.327,
"NLD","YNGPOP","TOT","PC_POP","A","1981",21.786,
"NLD","YNGPOP","TOT","PC_POP","A","1982",21.228,
"NLD","YNGPOP","TOT","PC_POP","A","1983",20.648,
"NLD","YNGPOP","TOT","PC_POP","A","1984",20.037,
"NLD","YNGPOP","TOT","PC_POP","A","1985",19.454,
"NLD","YNGPOP","TOT","PC_POP","A","1986",18.987,
"NLD","YNGPOP","TOT","PC_POP","A","1987",18.63,
"NLD","YNGPOP","TOT","PC_POP","A","1988",18.388,
"NLD","YNGPOP","TOT","PC_POP","A","1989",18.266,
"NLD","YNGPOP","TOT","PC_POP","A","1990",18.236,
"NLD","YNGPOP","TOT","PC_POP","A","1991",18.259,
"NLD","YNGPOP","TOT","PC_POP","A","1992",18.295,
"NLD","YNGPOP","TOT","PC_POP","A","1993",18.334,
"NLD","YNGPOP","TOT","PC_POP","A","1994",18.378,
"NLD","YNGPOP","TOT","PC_POP","A","1995",18.391,
"NLD","YNGPOP","TOT","PC_POP","A","1996",18.381,
"NLD","YNGPOP","TOT","PC_POP","A","1997",18.399,
"NLD","YNGPOP","TOT","PC_POP","A","1998",18.459,
"NLD","YNGPOP","TOT","PC_POP","A","1999",18.535,
"NLD","YNGPOP","TOT","PC_POP","A","2000",18.596,
"NLD","YNGPOP","TOT","PC_POP","A","2001",18.621,
"NLD","YNGPOP","TOT","PC_POP","A","2002",18.603,
"NLD","YNGPOP","TOT","PC_POP","A","2003",18.569,
"NLD","YNGPOP","TOT","PC_POP","A","2004",18.5,
"NLD","YNGPOP","TOT","PC_POP","A","2005",18.362,
"NLD","YNGPOP","TOT","PC_POP","A","2006",18.179,
"NLD","YNGPOP","TOT","PC_POP","A","2007",17.991,
"NLD","YNGPOP","TOT","PC_POP","A","2008",17.813,
"NLD","YNGPOP","TOT","PC_POP","A","2009",17.652,
"NLD","YNGPOP","TOT","PC_POP","A","2010",17.514,
"NLD","YNGPOP","TOT","PC_POP","A","2011",17.384,
"NLD","YNGPOP","TOT","PC_POP","A","2012",17.232,
"NLD","YNGPOP","TOT","PC_POP","A","2013",17.043,
"NLD","YNGPOP","TOT","PC_POP","A","2014",16.831,
"NLD","YNGPOP","TOT","PC_POP","A","2015",16.608,
"NLD","YNGPOP","TOT","PC_POP","A","2016",16.387,
"NLD","YNGPOP","TOT","PC_POP","A","2017",16.182,
"NLD","YNGPOP","TOT","PC_POP","A","2018",15.966,
"NZL","YNGPOP","TOT","PC_POP","A","1970",31.944,
"NZL","YNGPOP","TOT","PC_POP","A","1971",31.674,
"NZL","YNGPOP","TOT","PC_POP","A","1972",31.414,
"NZL","YNGPOP","TOT","PC_POP","A","1973",31.031,
"NZL","YNGPOP","TOT","PC_POP","A","1974",30.567,
"NZL","YNGPOP","TOT","PC_POP","A","1975",30.059,
"NZL","YNGPOP","TOT","PC_POP","A","1976",29.48,
"NZL","YNGPOP","TOT","PC_POP","A","1977",28.85,
"NZL","YNGPOP","TOT","PC_POP","A","1978",28.21,
"NZL","YNGPOP","TOT","PC_POP","A","1979",27.598,
"NZL","YNGPOP","TOT","PC_POP","A","1980",26.984,
"NZL","YNGPOP","TOT","PC_POP","A","1981",26.473,
"NZL","YNGPOP","TOT","PC_POP","A","1982",26.021,
"NZL","YNGPOP","TOT","PC_POP","A","1983",25.493,
"NZL","YNGPOP","TOT","PC_POP","A","1984",24.988,
"NZL","YNGPOP","TOT","PC_POP","A","1985",24.508,
"NZL","YNGPOP","TOT","PC_POP","A","1986",24.079,
"NZL","YNGPOP","TOT","PC_POP","A","1987",23.648,
"NZL","YNGPOP","TOT","PC_POP","A","1988",23.307,
"NZL","YNGPOP","TOT","PC_POP","A","1989",23.119,
"NZL","YNGPOP","TOT","PC_POP","A","1990",23.032,
"NZL","YNGPOP","TOT","PC_POP","A","1991",23.095,
"NZL","YNGPOP","TOT","PC_POP","A","1992",23.057,
"NZL","YNGPOP","TOT","PC_POP","A","1993",23.086,
"NZL","YNGPOP","TOT","PC_POP","A","1994",23.073,
"NZL","YNGPOP","TOT","PC_POP","A","1995",23.072,
"NZL","YNGPOP","TOT","PC_POP","A","1996",23.032,
"NZL","YNGPOP","TOT","PC_POP","A","1997",22.994,
"NZL","YNGPOP","TOT","PC_POP","A","1998",22.971,
"NZL","YNGPOP","TOT","PC_POP","A","1999",22.876,
"NZL","YNGPOP","TOT","PC_POP","A","2000",22.779,
"NZL","YNGPOP","TOT","PC_POP","A","2001",22.606,
"NZL","YNGPOP","TOT","PC_POP","A","2002",22.377,
"NZL","YNGPOP","TOT","PC_POP","A","2003",22.1,
"NZL","YNGPOP","TOT","PC_POP","A","2004",21.849,
"NZL","YNGPOP","TOT","PC_POP","A","2005",21.535,
"NZL","YNGPOP","TOT","PC_POP","A","2006",21.228,
"NZL","YNGPOP","TOT","PC_POP","A","2007",21.101,
"NZL","YNGPOP","TOT","PC_POP","A","2008",21.023,
"NZL","YNGPOP","TOT","PC_POP","A","2009",20.944,
"NZL","YNGPOP","TOT","PC_POP","A","2010",20.873,
"NZL","YNGPOP","TOT","PC_POP","A","2011",20.773,
"NZL","YNGPOP","TOT","PC_POP","A","2012",20.64,
"NZL","YNGPOP","TOT","PC_POP","A","2013",20.458,
"NZL","YNGPOP","TOT","PC_POP","A","2014",20.203,
"NZL","YNGPOP","TOT","PC_POP","A","2015",19.896,
"NZL","YNGPOP","TOT","PC_POP","A","2016",19.637,
"NZL","YNGPOP","TOT","PC_POP","A","2017",19.477,
"NZL","YNGPOP","TOT","PC_POP","A","2018",19.337,
"NOR","YNGPOP","TOT","PC_POP","A","1970",24.485,
"NOR","YNGPOP","TOT","PC_POP","A","1971",24.384,
"NOR","YNGPOP","TOT","PC_POP","A","1972",24.282,
"NOR","YNGPOP","TOT","PC_POP","A","1973",24.158,
"NOR","YNGPOP","TOT","PC_POP","A","1974",23.99,
"NOR","YNGPOP","TOT","PC_POP","A","1975",23.794,
"NOR","YNGPOP","TOT","PC_POP","A","1976",23.551,
"NOR","YNGPOP","TOT","PC_POP","A","1977",23.253,
"NOR","YNGPOP","TOT","PC_POP","A","1978",22.926,
"NOR","YNGPOP","TOT","PC_POP","A","1979",22.565,
"NOR","YNGPOP","TOT","PC_POP","A","1980",22.168,
"NOR","YNGPOP","TOT","PC_POP","A","1981",21.751,
"NOR","YNGPOP","TOT","PC_POP","A","1982",21.328,
"NOR","YNGPOP","TOT","PC_POP","A","1983",20.886,
"NOR","YNGPOP","TOT","PC_POP","A","1984",20.422,
"NOR","YNGPOP","TOT","PC_POP","A","1985",20.005,
"NOR","YNGPOP","TOT","PC_POP","A","1986",19.635,
"NOR","YNGPOP","TOT","PC_POP","A","1987",19.295,
"NOR","YNGPOP","TOT","PC_POP","A","1988",19.062,
"NOR","YNGPOP","TOT","PC_POP","A","1989",18.952,
"NOR","YNGPOP","TOT","PC_POP","A","1990",18.94,
"NOR","YNGPOP","TOT","PC_POP","A","1991",19.002,
"NOR","YNGPOP","TOT","PC_POP","A","1992",19.115,
"NOR","YNGPOP","TOT","PC_POP","A","1993",19.252,
"NOR","YNGPOP","TOT","PC_POP","A","1994",19.373,
"NOR","YNGPOP","TOT","PC_POP","A","1995",19.482,
"NOR","YNGPOP","TOT","PC_POP","A","1996",19.6,
"NOR","YNGPOP","TOT","PC_POP","A","1997",19.711,
"NOR","YNGPOP","TOT","PC_POP","A","1998",19.805,
"NOR","YNGPOP","TOT","PC_POP","A","1999",19.914,
"NOR","YNGPOP","TOT","PC_POP","A","2000",20.008,
"NOR","YNGPOP","TOT","PC_POP","A","2001",20.036,
"NOR","YNGPOP","TOT","PC_POP","A","2002",20.015,
"NOR","YNGPOP","TOT","PC_POP","A","2003",19.944,
"NOR","YNGPOP","TOT","PC_POP","A","2004",19.816,
"NOR","YNGPOP","TOT","PC_POP","A","2005",19.641,
"NOR","YNGPOP","TOT","PC_POP","A","2006",19.447,
"NOR","YNGPOP","TOT","PC_POP","A","2007",19.253,
"NOR","YNGPOP","TOT","PC_POP","A","2008",19.08,
"NOR","YNGPOP","TOT","PC_POP","A","2009",18.948,
"NOR","YNGPOP","TOT","PC_POP","A","2010",18.811,
"NOR","YNGPOP","TOT","PC_POP","A","2011",18.628,
"NOR","YNGPOP","TOT","PC_POP","A","2012",18.441,
"NOR","YNGPOP","TOT","PC_POP","A","2013",18.289,
"NOR","YNGPOP","TOT","PC_POP","A","2014",18.134,
"NOR","YNGPOP","TOT","PC_POP","A","2015",17.981,
"NOR","YNGPOP","TOT","PC_POP","A","2016",17.873,
"NOR","YNGPOP","TOT","PC_POP","A","2017",17.782,
"NOR","YNGPOP","TOT","PC_POP","A","2018",17.639,
"POL","YNGPOP","TOT","PC_POP","A","1970",26.43,
"POL","YNGPOP","TOT","PC_POP","A","1971",26.152,
"POL","YNGPOP","TOT","PC_POP","A","1972",25.479,
"POL","YNGPOP","TOT","PC_POP","A","1973",24.838,
"POL","YNGPOP","TOT","PC_POP","A","1974",24.342,
"POL","YNGPOP","TOT","PC_POP","A","1975",24.03,
"POL","YNGPOP","TOT","PC_POP","A","1976",23.887,
"POL","YNGPOP","TOT","PC_POP","A","1977",23.884,
"POL","YNGPOP","TOT","PC_POP","A","1978",23.928,
"POL","YNGPOP","TOT","PC_POP","A","1979",24.092,
"POL","YNGPOP","TOT","PC_POP","A","1980",24.284,
"POL","YNGPOP","TOT","PC_POP","A","1981",24.484,
"POL","YNGPOP","TOT","PC_POP","A","1982",24.727,
"POL","YNGPOP","TOT","PC_POP","A","1983",25.02,
"POL","YNGPOP","TOT","PC_POP","A","1984",25.312,
"POL","YNGPOP","TOT","PC_POP","A","1985",25.533,
"POL","YNGPOP","TOT","PC_POP","A","1986",25.659,
"POL","YNGPOP","TOT","PC_POP","A","1987",25.639,
"POL","YNGPOP","TOT","PC_POP","A","1988",25.533,
"POL","YNGPOP","TOT","PC_POP","A","1989",25.416,
"POL","YNGPOP","TOT","PC_POP","A","1990",24.706,
"POL","YNGPOP","TOT","PC_POP","A","1991",24.126,
"POL","YNGPOP","TOT","PC_POP","A","1992",23.536,
"POL","YNGPOP","TOT","PC_POP","A","1993",22.944,
"POL","YNGPOP","TOT","PC_POP","A","1994",22.403,
"POL","YNGPOP","TOT","PC_POP","A","1995",21.892,
"POL","YNGPOP","TOT","PC_POP","A","1996",21.377,
"POL","YNGPOP","TOT","PC_POP","A","1997",20.859,
"POL","YNGPOP","TOT","PC_POP","A","1998",20.338,
"POL","YNGPOP","TOT","PC_POP","A","1999",19.945,
"POL","YNGPOP","TOT","PC_POP","A","2000",19.442,
"POL","YNGPOP","TOT","PC_POP","A","2001",18.738,
"POL","YNGPOP","TOT","PC_POP","A","2002",18.088,
"POL","YNGPOP","TOT","PC_POP","A","2003",17.518,
"POL","YNGPOP","TOT","PC_POP","A","2004",16.971,
"POL","YNGPOP","TOT","PC_POP","A","2005",16.471,
"POL","YNGPOP","TOT","PC_POP","A","2006",16.009,
"POL","YNGPOP","TOT","PC_POP","A","2007",15.637,
"POL","YNGPOP","TOT","PC_POP","A","2008",15.381,
"POL","YNGPOP","TOT","PC_POP","A","2009",15.243,
"POL","YNGPOP","TOT","PC_POP","A","2010",15.241,
"POL","YNGPOP","TOT","PC_POP","A","2011",15.144,
"POL","YNGPOP","TOT","PC_POP","A","2012",15.073,
"POL","YNGPOP","TOT","PC_POP","A","2013",15.017,
"POL","YNGPOP","TOT","PC_POP","A","2014",14.98,
"POL","YNGPOP","TOT","PC_POP","A","2015",14.973,
"POL","YNGPOP","TOT","PC_POP","A","2016",14.989,
"POL","YNGPOP","TOT","PC_POP","A","2017",15.093,
"POL","YNGPOP","TOT","PC_POP","A","2018",15.217,
"PRT","YNGPOP","TOT","PC_POP","A","1970",28.719,
"PRT","YNGPOP","TOT","PC_POP","A","1971",28.514,
"PRT","YNGPOP","TOT","PC_POP","A","1972",28.5,
"PRT","YNGPOP","TOT","PC_POP","A","1973",28.298,
"PRT","YNGPOP","TOT","PC_POP","A","1974",27.97,
"PRT","YNGPOP","TOT","PC_POP","A","1975",27.577,
"PRT","YNGPOP","TOT","PC_POP","A","1976",27.301,
"PRT","YNGPOP","TOT","PC_POP","A","1977",27.101,
"PRT","YNGPOP","TOT","PC_POP","A","1978",26.775,
"PRT","YNGPOP","TOT","PC_POP","A","1979",26.332,
"PRT","YNGPOP","TOT","PC_POP","A","1980",25.799,
"PRT","YNGPOP","TOT","PC_POP","A","1981",25.314,
"PRT","YNGPOP","TOT","PC_POP","A","1982",24.926,
"PRT","YNGPOP","TOT","PC_POP","A","1983",24.526,
"PRT","YNGPOP","TOT","PC_POP","A","1984",24.106,
"PRT","YNGPOP","TOT","PC_POP","A","1985",23.636,
"PRT","YNGPOP","TOT","PC_POP","A","1986",23.102,
"PRT","YNGPOP","TOT","PC_POP","A","1987",22.513,
"PRT","YNGPOP","TOT","PC_POP","A","1988",21.882,
"PRT","YNGPOP","TOT","PC_POP","A","1989",21.194,
"PRT","YNGPOP","TOT","PC_POP","A","1990",20.407,
"PRT","YNGPOP","TOT","PC_POP","A","1991",19.675,
"PRT","YNGPOP","TOT","PC_POP","A","1992",19.09,
"PRT","YNGPOP","TOT","PC_POP","A","1993",18.612,
"PRT","YNGPOP","TOT","PC_POP","A","1994",18.19,
"PRT","YNGPOP","TOT","PC_POP","A","1995",17.77,
"PRT","YNGPOP","TOT","PC_POP","A","1996",17.396,
"PRT","YNGPOP","TOT","PC_POP","A","1997",17.076,
"PRT","YNGPOP","TOT","PC_POP","A","1998",16.804,
"PRT","YNGPOP","TOT","PC_POP","A","1999",16.593,
"PRT","YNGPOP","TOT","PC_POP","A","2000",16.376,
"PRT","YNGPOP","TOT","PC_POP","A","2001",16.204,
"PRT","YNGPOP","TOT","PC_POP","A","2002",16.134,
"PRT","YNGPOP","TOT","PC_POP","A","2003",16.08,
"PRT","YNGPOP","TOT","PC_POP","A","2004",16.008,
"PRT","YNGPOP","TOT","PC_POP","A","2005",15.922,
"PRT","YNGPOP","TOT","PC_POP","A","2006",15.804,
"PRT","YNGPOP","TOT","PC_POP","A","2007",15.654,
"PRT","YNGPOP","TOT","PC_POP","A","2008",15.508,
"PRT","YNGPOP","TOT","PC_POP","A","2009",15.371,
"PRT","YNGPOP","TOT","PC_POP","A","2010",15.195,
"PRT","YNGPOP","TOT","PC_POP","A","2011",15.004,
"PRT","YNGPOP","TOT","PC_POP","A","2012",14.851,
"PRT","YNGPOP","TOT","PC_POP","A","2013",14.689,
"PRT","YNGPOP","TOT","PC_POP","A","2014",14.48,
"PRT","YNGPOP","TOT","PC_POP","A","2015",14.245,
"PRT","YNGPOP","TOT","PC_POP","A","2016",14.059,
"PRT","YNGPOP","TOT","PC_POP","A","2017",13.914,
"PRT","YNGPOP","TOT","PC_POP","A","2018",13.767,
"SVK","YNGPOP","TOT","PC_POP","A","1970",27.281,
"SVK","YNGPOP","TOT","PC_POP","A","1971",27.05,
"SVK","YNGPOP","TOT","PC_POP","A","1972",26.587,
"SVK","YNGPOP","TOT","PC_POP","A","1973",26.261,
"SVK","YNGPOP","TOT","PC_POP","A","1974",26.107,
"SVK","YNGPOP","TOT","PC_POP","A","1975",26.057,
"SVK","YNGPOP","TOT","PC_POP","A","1976",26.023,
"SVK","YNGPOP","TOT","PC_POP","A","1977",26.044,
"SVK","YNGPOP","TOT","PC_POP","A","1978",26.076,
"SVK","YNGPOP","TOT","PC_POP","A","1979",26.1,
"SVK","YNGPOP","TOT","PC_POP","A","1980",26.121,
"SVK","YNGPOP","TOT","PC_POP","A","1981",26.109,
"SVK","YNGPOP","TOT","PC_POP","A","1982",26.189,
"SVK","YNGPOP","TOT","PC_POP","A","1983",26.305,
"SVK","YNGPOP","TOT","PC_POP","A","1984",26.382,
"SVK","YNGPOP","TOT","PC_POP","A","1985",26.414,
"SVK","YNGPOP","TOT","PC_POP","A","1986",26.393,
"SVK","YNGPOP","TOT","PC_POP","A","1987",26.262,
"SVK","YNGPOP","TOT","PC_POP","A","1988",26.017,
"SVK","YNGPOP","TOT","PC_POP","A","1989",25.661,
"SVK","YNGPOP","TOT","PC_POP","A","1990",25.256,
"SVK","YNGPOP","TOT","PC_POP","A","1991",24.796,
"SVK","YNGPOP","TOT","PC_POP","A","1992",23.663,
"SVK","YNGPOP","TOT","PC_POP","A","1993",23.137,
"SVK","YNGPOP","TOT","PC_POP","A","1994",23.208,
"SVK","YNGPOP","TOT","PC_POP","A","1995",22.574,
"SVK","YNGPOP","TOT","PC_POP","A","1996",21.971,
"SVK","YNGPOP","TOT","PC_POP","A","1997",21.362,
"SVK","YNGPOP","TOT","PC_POP","A","1998",20.746,
"SVK","YNGPOP","TOT","PC_POP","A","1999",20.13,
"SVK","YNGPOP","TOT","PC_POP","A","2000",19.505,
"SVK","YNGPOP","TOT","PC_POP","A","2001",19.053,
"SVK","YNGPOP","TOT","PC_POP","A","2002",18.429,
"SVK","YNGPOP","TOT","PC_POP","A","2003",17.851,
"SVK","YNGPOP","TOT","PC_POP","A","2004",17.314,
"SVK","YNGPOP","TOT","PC_POP","A","2005",16.833,
"SVK","YNGPOP","TOT","PC_POP","A","2006",16.372,
"SVK","YNGPOP","TOT","PC_POP","A","2007",15.952,
"SVK","YNGPOP","TOT","PC_POP","A","2008",15.605,
"SVK","YNGPOP","TOT","PC_POP","A","2009",15.391,
"SVK","YNGPOP","TOT","PC_POP","A","2010",15.306,
"SVK","YNGPOP","TOT","PC_POP","A","2011",15.413,
"SVK","YNGPOP","TOT","PC_POP","A","2012",15.378,
"SVK","YNGPOP","TOT","PC_POP","A","2013",15.34,
"SVK","YNGPOP","TOT","PC_POP","A","2014",15.318,
"SVK","YNGPOP","TOT","PC_POP","A","2015",15.323,
"SVK","YNGPOP","TOT","PC_POP","A","2016",15.396,
"SVK","YNGPOP","TOT","PC_POP","A","2017",15.535,
"SVK","YNGPOP","TOT","PC_POP","A","2018",15.677,
"ESP","YNGPOP","TOT","PC_POP","A","1970",27.76,
"ESP","YNGPOP","TOT","PC_POP","A","1971",27.8,
"ESP","YNGPOP","TOT","PC_POP","A","1972",27.71,
"ESP","YNGPOP","TOT","PC_POP","A","1973",27.58,
"ESP","YNGPOP","TOT","PC_POP","A","1974",27.46,
"ESP","YNGPOP","TOT","PC_POP","A","1975",27.31,
"ESP","YNGPOP","TOT","PC_POP","A","1976",27.14,
"ESP","YNGPOP","TOT","PC_POP","A","1977",26.95,
"ESP","YNGPOP","TOT","PC_POP","A","1978",26.69,
"ESP","YNGPOP","TOT","PC_POP","A","1979",26.33,
"ESP","YNGPOP","TOT","PC_POP","A","1980",25.92,
"ESP","YNGPOP","TOT","PC_POP","A","1981",25.51,
"ESP","YNGPOP","TOT","PC_POP","A","1982",24.96,
"ESP","YNGPOP","TOT","PC_POP","A","1983",24.43,
"ESP","YNGPOP","TOT","PC_POP","A","1984",23.89,
"ESP","YNGPOP","TOT","PC_POP","A","1985",23.31,
"ESP","YNGPOP","TOT","PC_POP","A","1986",22.69,
"ESP","YNGPOP","TOT","PC_POP","A","1987",22.04,
"ESP","YNGPOP","TOT","PC_POP","A","1988",21.35,
"ESP","YNGPOP","TOT","PC_POP","A","1989",20.64,
"ESP","YNGPOP","TOT","PC_POP","A","1990",19.88,
"ESP","YNGPOP","TOT","PC_POP","A","1991",19.12,
"ESP","YNGPOP","TOT","PC_POP","A","1992",18.44,
"ESP","YNGPOP","TOT","PC_POP","A","1993",17.8,
"ESP","YNGPOP","TOT","PC_POP","A","1994",17.17,
"ESP","YNGPOP","TOT","PC_POP","A","1995",16.58,
"ESP","YNGPOP","TOT","PC_POP","A","1996",16.06,
"ESP","YNGPOP","TOT","PC_POP","A","1997",15.62,
"ESP","YNGPOP","TOT","PC_POP","A","1998",15.23,
"ESP","YNGPOP","TOT","PC_POP","A","1999",14.93,
"ESP","YNGPOP","TOT","PC_POP","A","2000",14.7,
"ESP","YNGPOP","TOT","PC_POP","A","2001",14.55,
"ESP","YNGPOP","TOT","PC_POP","A","2002",14.47,
"ESP","YNGPOP","TOT","PC_POP","A","2003",14.48,
"ESP","YNGPOP","TOT","PC_POP","A","2004",14.47,
"ESP","YNGPOP","TOT","PC_POP","A","2005",14.45,
"ESP","YNGPOP","TOT","PC_POP","A","2006",14.52,
"ESP","YNGPOP","TOT","PC_POP","A","2007",14.58,
"ESP","YNGPOP","TOT","PC_POP","A","2008",14.69,
"ESP","YNGPOP","TOT","PC_POP","A","2009",14.84,
"ESP","YNGPOP","TOT","PC_POP","A","2010",14.95,
"ESP","YNGPOP","TOT","PC_POP","A","2011",15.06,
"ESP","YNGPOP","TOT","PC_POP","A","2012",15.14,
"ESP","YNGPOP","TOT","PC_POP","A","2013",15.17,
"ESP","YNGPOP","TOT","PC_POP","A","2014",15.17,
"ESP","YNGPOP","TOT","PC_POP","A","2015",15.14,
"ESP","YNGPOP","TOT","PC_POP","A","2016",15.08,
"ESP","YNGPOP","TOT","PC_POP","A","2017",15,
"ESP","YNGPOP","TOT","PC_POP","A","2018",14.85,
"SWE","YNGPOP","TOT","PC_POP","A","1970",20.844,
"SWE","YNGPOP","TOT","PC_POP","A","1971",20.799,
"SWE","YNGPOP","TOT","PC_POP","A","1972",20.778,
"SWE","YNGPOP","TOT","PC_POP","A","1973",20.748,
"SWE","YNGPOP","TOT","PC_POP","A","1974",20.715,
"SWE","YNGPOP","TOT","PC_POP","A","1975",20.693,
"SWE","YNGPOP","TOT","PC_POP","A","1976",20.629,
"SWE","YNGPOP","TOT","PC_POP","A","1977",20.496,
"SWE","YNGPOP","TOT","PC_POP","A","1978",20.271,
"SWE","YNGPOP","TOT","PC_POP","A","1979",19.949,
"SWE","YNGPOP","TOT","PC_POP","A","1980",19.594,
"SWE","YNGPOP","TOT","PC_POP","A","1981",19.238,
"SWE","YNGPOP","TOT","PC_POP","A","1982",18.872,
"SWE","YNGPOP","TOT","PC_POP","A","1983",18.551,
"SWE","YNGPOP","TOT","PC_POP","A","1984",18.323,
"SWE","YNGPOP","TOT","PC_POP","A","1985",18.162,
"SWE","YNGPOP","TOT","PC_POP","A","1986",18.015,
"SWE","YNGPOP","TOT","PC_POP","A","1987",17.888,
"SWE","YNGPOP","TOT","PC_POP","A","1988",17.832,
"SWE","YNGPOP","TOT","PC_POP","A","1989",17.838,
"SWE","YNGPOP","TOT","PC_POP","A","1990",17.935,
"SWE","YNGPOP","TOT","PC_POP","A","1991",18.134,
"SWE","YNGPOP","TOT","PC_POP","A","1992",18.361,
"SWE","YNGPOP","TOT","PC_POP","A","1993",18.59,
"SWE","YNGPOP","TOT","PC_POP","A","1994",18.781,
"SWE","YNGPOP","TOT","PC_POP","A","1995",18.852,
"SWE","YNGPOP","TOT","PC_POP","A","1996",18.815,
"SWE","YNGPOP","TOT","PC_POP","A","1997",18.742,
"SWE","YNGPOP","TOT","PC_POP","A","1998",18.659,
"SWE","YNGPOP","TOT","PC_POP","A","1999",18.561,
"SWE","YNGPOP","TOT","PC_POP","A","2000",18.431,
"SWE","YNGPOP","TOT","PC_POP","A","2001",18.273,
"SWE","YNGPOP","TOT","PC_POP","A","2002",18.108,
"SWE","YNGPOP","TOT","PC_POP","A","2003",17.922,
"SWE","YNGPOP","TOT","PC_POP","A","2004",17.694,
"SWE","YNGPOP","TOT","PC_POP","A","2005",17.411,
"SWE","YNGPOP","TOT","PC_POP","A","2006",17.127,
"SWE","YNGPOP","TOT","PC_POP","A","2007",16.896,
"SWE","YNGPOP","TOT","PC_POP","A","2008",16.726,
"SWE","YNGPOP","TOT","PC_POP","A","2009",16.625,
"SWE","YNGPOP","TOT","PC_POP","A","2010",16.605,
"SWE","YNGPOP","TOT","PC_POP","A","2011",16.664,
"SWE","YNGPOP","TOT","PC_POP","A","2012",16.787,
"SWE","YNGPOP","TOT","PC_POP","A","2013",16.968,
"SWE","YNGPOP","TOT","PC_POP","A","2014",17.162,
"SWE","YNGPOP","TOT","PC_POP","A","2015",17.344,
"SWE","YNGPOP","TOT","PC_POP","A","2016",17.525,
"SWE","YNGPOP","TOT","PC_POP","A","2017",17.676,
"SWE","YNGPOP","TOT","PC_POP","A","2018",17.761,
"CHE","YNGPOP","TOT","PC_POP","A","1970",23.768,
"CHE","YNGPOP","TOT","PC_POP","A","1971",23.734,
"CHE","YNGPOP","TOT","PC_POP","A","1972",23.509,
"CHE","YNGPOP","TOT","PC_POP","A","1973",23.185,
"CHE","YNGPOP","TOT","PC_POP","A","1974",22.835,
"CHE","YNGPOP","TOT","PC_POP","A","1975",22.432,
"CHE","YNGPOP","TOT","PC_POP","A","1976",21.951,
"CHE","YNGPOP","TOT","PC_POP","A","1977",21.426,
"CHE","YNGPOP","TOT","PC_POP","A","1978",20.878,
"CHE","YNGPOP","TOT","PC_POP","A","1979",20.297,
"CHE","YNGPOP","TOT","PC_POP","A","1980",19.741,
"CHE","YNGPOP","TOT","PC_POP","A","1981",19.235,
"CHE","YNGPOP","TOT","PC_POP","A","1982",18.764,
"CHE","YNGPOP","TOT","PC_POP","A","1983",18.343,
"CHE","YNGPOP","TOT","PC_POP","A","1984",17.967,
"CHE","YNGPOP","TOT","PC_POP","A","1985",17.638,
"CHE","YNGPOP","TOT","PC_POP","A","1986",17.365,
"CHE","YNGPOP","TOT","PC_POP","A","1987",17.166,
"CHE","YNGPOP","TOT","PC_POP","A","1988",17.064,
"CHE","YNGPOP","TOT","PC_POP","A","1989",17.036,
"CHE","YNGPOP","TOT","PC_POP","A","1990",17.096,
"CHE","YNGPOP","TOT","PC_POP","A","1991",17.149,
"CHE","YNGPOP","TOT","PC_POP","A","1992",17.339,
"CHE","YNGPOP","TOT","PC_POP","A","1993",17.503,
"CHE","YNGPOP","TOT","PC_POP","A","1994",17.6,
"CHE","YNGPOP","TOT","PC_POP","A","1995",17.645,
"CHE","YNGPOP","TOT","PC_POP","A","1996",17.661,
"CHE","YNGPOP","TOT","PC_POP","A","1997",17.629,
"CHE","YNGPOP","TOT","PC_POP","A","1998",17.556,
"CHE","YNGPOP","TOT","PC_POP","A","1999",17.475,
"CHE","YNGPOP","TOT","PC_POP","A","2000",17.374,
"CHE","YNGPOP","TOT","PC_POP","A","2001",16.956,
